geography_id,name,level,code,parent_geography_id,country,island_group,active
mun_0506203000,Bulan,municipality_city,0506203000,province_0506200000,Philippines,Luzon,true
mun_0506204000,Bulusan,municipality_city,0506204000,province_0506200000,Philippines,Luzon,true
mun_0506205000,Casiguran,municipality_city,0506205000,province_0506200000,Philippines,Luzon,true
mun_0506206000,Castilla,municipality_city,0506206000,province_0506200000,Philippines,Luzon,true
mun_0506207000,Donsol,municipality_city,0506207000,province_0506200000,Philippines,Luzon,true
mun_0506208000,Gubat,municipality_city,0506208000,province_0506200000,Philippines,Luzon,true
mun_0506209000,Irosin,municipality_city,0506209000,province_0506200000,Philippines,Luzon,true
mun_0506210000,Juban,municipality_city,0506210000,province_0506200000,Philippines,Luzon,true
mun_0506211000,Magallanes,municipality_city,0506211000,province_0506200000,Philippines,Luzon,true
mun_0506212000,Matnog,municipality_city,0506212000,province_0506200000,Philippines,Luzon,true
mun_0506213000,Pilar,municipality_city,0506213000,province_0506200000,Philippines,Luzon,true
mun_0506214000,Prieto Diaz,municipality_city,0506214000,province_0506200000,Philippines,Luzon,true
mun_0506215000,Santa Magdalena,municipality_city,0506215000,province_0506200000,Philippines,Luzon,true
mun_0506216000,City of Sorsogon ,municipality_city,0506216000,province_0506200000,Philippines,Luzon,true
mun_1380100000,City of Caloocan,municipality_city,1380100000,region_1300000000,Philippines,Luzon,true
mun_1380200000,City of Las Pi̱as,municipality_city,1380200000,region_1300000000,Philippines,Luzon,true
mun_1380300000,City of Makati,municipality_city,1380300000,region_1300000000,Philippines,Luzon,true
mun_1380400000,City of Malabon,municipality_city,1380400000,region_1300000000,Philippines,Luzon,true
mun_1380500000,City of Mandaluyong,municipality_city,1380500000,region_1300000000,Philippines,Luzon,true
mun_1380600000,City of Manila,municipality_city,1380600000,region_1300000000,Philippines,Luzon,true
mun_1380700000,City of Marikina,municipality_city,1380700000,region_1300000000,Philippines,Luzon,true
mun_1380800000,City of Muntinlupa,municipality_city,1380800000,region_1300000000,Philippines,Luzon,true
mun_1380900000,City of Navotas,municipality_city,1380900000,region_1300000000,Philippines,Luzon,true
mun_1381000000,City of Para̱aque,municipality_city,1381000000,region_1300000000,Philippines,Luzon,true
mun_1381100000,Pasay City,municipality_city,1381100000,region_1300000000,Philippines,Luzon,true
mun_1381200000,City of Pasig,municipality_city,1381200000,region_1300000000,Philippines,Luzon,true
mun_1381300000,Quezon City,municipality_city,1381300000,region_1300000000,Philippines,Luzon,true
mun_1381400000,City of San Juan,municipality_city,1381400000,region_1300000000,Philippines,Luzon,true
mun_1381500000,City of Taguig,municipality_city,1381500000,region_1300000000,Philippines,Luzon,true
mun_1381600000,City of Valenzuela,municipality_city,1381600000,region_1300000000,Philippines,Luzon,true
mun_1381701000,Pateros,municipality_city,1381701000,region_1300000000,Philippines,Luzon,true
mun_1400101000,Bangued ,municipality_city,1400101000,province_1400100000,Philippines,Luzon,true
mun_1400102000,Boliney,municipality_city,1400102000,province_1400100000,Philippines,Luzon,true
mun_1400103000,Bucay,municipality_city,1400103000,province_1400100000,Philippines,Luzon,true
mun_1400104000,Bucloc,municipality_city,1400104000,province_1400100000,Philippines,Luzon,true
mun_1400105000,Daguioman,municipality_city,1400105000,province_1400100000,Philippines,Luzon,true
mun_1400106000,Danglas,municipality_city,1400106000,province_1400100000,Philippines,Luzon,true
mun_1400107000,Dolores,municipality_city,1400107000,province_1400100000,Philippines,Luzon,true
mun_1400108000,La Paz,municipality_city,1400108000,province_1400100000,Philippines,Luzon,true
mun_1400109000,Lacub,municipality_city,1400109000,province_1400100000,Philippines,Luzon,true
mun_1400110000,Lagangilang,municipality_city,1400110000,province_1400100000,Philippines,Luzon,true
mun_1400111000,Lagayan,municipality_city,1400111000,province_1400100000,Philippines,Luzon,true
mun_1400112000,Langiden,municipality_city,1400112000,province_1400100000,Philippines,Luzon,true
mun_1400113000,Licuan-Baay,municipality_city,1400113000,province_1400100000,Philippines,Luzon,true
mun_1400114000,Luba,municipality_city,1400114000,province_1400100000,Philippines,Luzon,true
mun_1400115000,Malibcong,municipality_city,1400115000,province_1400100000,Philippines,Luzon,true
mun_1400116000,Manabo,municipality_city,1400116000,province_1400100000,Philippines,Luzon,true
mun_1400117000,Pe̱arrubia,municipality_city,1400117000,province_1400100000,Philippines,Luzon,true
mun_1400118000,Pidigan,municipality_city,1400118000,province_1400100000,Philippines,Luzon,true
mun_1400119000,Pilar,municipality_city,1400119000,province_1400100000,Philippines,Luzon,true
mun_1400120000,Sallapadan,municipality_city,1400120000,province_1400100000,Philippines,Luzon,true
mun_1400121000,San Isidro,municipality_city,1400121000,province_1400100000,Philippines,Luzon,true
mun_1400122000,San Juan,municipality_city,1400122000,province_1400100000,Philippines,Luzon,true
mun_1400123000,San Quintin,municipality_city,1400123000,province_1400100000,Philippines,Luzon,true
mun_1400124000,Tayum,municipality_city,1400124000,province_1400100000,Philippines,Luzon,true
mun_1400125000,Tineg,municipality_city,1400125000,province_1400100000,Philippines,Luzon,true
mun_1400126000,Tubo,municipality_city,1400126000,province_1400100000,Philippines,Luzon,true
mun_1400127000,Villaviciosa,municipality_city,1400127000,province_1400100000,Philippines,Luzon,true
mun_1401101000,Atok,municipality_city,1401101000,province_1401100000,Philippines,Luzon,true
mun_1401103000,Bakun,municipality_city,1401103000,province_1401100000,Philippines,Luzon,true
mun_1401104000,Bokod,municipality_city,1401104000,province_1401100000,Philippines,Luzon,true
mun_1401105000,Buguias,municipality_city,1401105000,province_1401100000,Philippines,Luzon,true
mun_1401106000,Itogon,municipality_city,1401106000,province_1401100000,Philippines,Luzon,true
mun_1401107000,Kabayan,municipality_city,1401107000,province_1401100000,Philippines,Luzon,true
mun_1401108000,Kapangan,municipality_city,1401108000,province_1401100000,Philippines,Luzon,true
mun_1401109000,Kibungan,municipality_city,1401109000,province_1401100000,Philippines,Luzon,true
mun_1401110000,La Trinidad ,municipality_city,1401110000,province_1401100000,Philippines,Luzon,true
mun_1401111000,Mankayan,municipality_city,1401111000,province_1401100000,Philippines,Luzon,true
mun_1401112000,Sablan,municipality_city,1401112000,province_1401100000,Philippines,Luzon,true
mun_1401113000,Tuba,municipality_city,1401113000,province_1401100000,Philippines,Luzon,true
mun_1401114000,Tublay,municipality_city,1401114000,province_1401100000,Philippines,Luzon,true
mun_1402701000,Banaue,municipality_city,1402701000,province_1402700000,Philippines,Luzon,true
mun_1402702000,Hungduan,municipality_city,1402702000,province_1402700000,Philippines,Luzon,true
mun_1402703000,Kiangan,municipality_city,1402703000,province_1402700000,Philippines,Luzon,true
mun_1402704000,Lagawe ,municipality_city,1402704000,province_1402700000,Philippines,Luzon,true
mun_1402705000,Lamut,municipality_city,1402705000,province_1402700000,Philippines,Luzon,true
mun_1402706000,Mayoyao,municipality_city,1402706000,province_1402700000,Philippines,Luzon,true
mun_1402707000,Alfonso Lista,municipality_city,1402707000,province_1402700000,Philippines,Luzon,true
mun_1402708000,Aguinaldo,municipality_city,1402708000,province_1402700000,Philippines,Luzon,true
mun_1402709000,Hingyon,municipality_city,1402709000,province_1402700000,Philippines,Luzon,true
mun_1402710000,Tinoc,municipality_city,1402710000,province_1402700000,Philippines,Luzon,true
mun_1402711000,Asipulo,municipality_city,1402711000,province_1402700000,Philippines,Luzon,true
mun_1403201000,Balbalan,municipality_city,1403201000,province_1403200000,Philippines,Luzon,true
mun_1403206000,Lubuagan,municipality_city,1403206000,province_1403200000,Philippines,Luzon,true
mun_1403208000,Pasil,municipality_city,1403208000,province_1403200000,Philippines,Luzon,true
mun_1403209000,Pinukpuk,municipality_city,1403209000,province_1403200000,Philippines,Luzon,true
mun_1403211000,Rizal,municipality_city,1403211000,province_1403200000,Philippines,Luzon,true
mun_1403213000,City of Tabuk ,municipality_city,1403213000,province_1403200000,Philippines,Luzon,true
mun_1403214000,Tanudan,municipality_city,1403214000,province_1403200000,Philippines,Luzon,true
mun_1403215000,Tinglayan,municipality_city,1403215000,province_1403200000,Philippines,Luzon,true
mun_1404401000,Barlig,municipality_city,1404401000,province_1404400000,Philippines,Luzon,true
mun_1404402000,Bauko,municipality_city,1404402000,province_1404400000,Philippines,Luzon,true
mun_1404403000,Besao,municipality_city,1404403000,province_1404400000,Philippines,Luzon,true
mun_1404404000,Bontoc ,municipality_city,1404404000,province_1404400000,Philippines,Luzon,true
mun_1404405000,Natonin,municipality_city,1404405000,province_1404400000,Philippines,Luzon,true
mun_1404406000,Paracelis,municipality_city,1404406000,province_1404400000,Philippines,Luzon,true
mun_1404407000,Sabangan,municipality_city,1404407000,province_1404400000,Philippines,Luzon,true
mun_1404408000,Sadanga,municipality_city,1404408000,province_1404400000,Philippines,Luzon,true
mun_1404409000,Sagada,municipality_city,1404409000,province_1404400000,Philippines,Luzon,true
mun_1404410000,Tadian,municipality_city,1404410000,province_1404400000,Philippines,Luzon,true
mun_1408101000,Calanasan,municipality_city,1408101000,province_1408100000,Philippines,Luzon,true
mun_1408102000,Conner,municipality_city,1408102000,province_1408100000,Philippines,Luzon,true
mun_1408103000,Flora,municipality_city,1408103000,province_1408100000,Philippines,Luzon,true
mun_1408104000,Kabugao ,municipality_city,1408104000,province_1408100000,Philippines,Luzon,true
mun_1408105000,Luna,municipality_city,1408105000,province_1408100000,Philippines,Luzon,true
mun_1408106000,Pudtol,municipality_city,1408106000,province_1408100000,Philippines,Luzon,true
mun_1408107000,Santa Marcela,municipality_city,1408107000,province_1408100000,Philippines,Luzon,true
mun_1430300000,City of Baguio,municipality_city,1430300000,province_1401100000,Philippines,Luzon,true
mun_1704001000,Boac ,municipality_city,1704001000,province_1704000000,Philippines,Luzon,true
mun_1704002000,Buenavista,municipality_city,1704002000,province_1704000000,Philippines,Luzon,true
mun_1704003000,Gasan,municipality_city,1704003000,province_1704000000,Philippines,Luzon,true
mun_1704004000,Mogpog,municipality_city,1704004000,province_1704000000,Philippines,Luzon,true
mun_1704005000,Santa Cruz,municipality_city,1704005000,province_1704000000,Philippines,Luzon,true
mun_1704006000,Torrijos,municipality_city,1704006000,province_1704000000,Philippines,Luzon,true
mun_1705101000,Abra De Ilog,municipality_city,1705101000,province_1705100000,Philippines,Luzon,true
mun_1705102000,Calintaan,municipality_city,1705102000,province_1705100000,Philippines,Luzon,true
mun_1705103000,Looc,municipality_city,1705103000,province_1705100000,Philippines,Luzon,true
mun_1705104000,Lubang,municipality_city,1705104000,province_1705100000,Philippines,Luzon,true
mun_1705105000,Magsaysay,municipality_city,1705105000,province_1705100000,Philippines,Luzon,true
mun_1705106000,Mamburao ,municipality_city,1705106000,province_1705100000,Philippines,Luzon,true
mun_1705107000,Paluan,municipality_city,1705107000,province_1705100000,Philippines,Luzon,true
mun_1705108000,Rizal,municipality_city,1705108000,province_1705100000,Philippines,Luzon,true
mun_1705109000,Sablayan,municipality_city,1705109000,province_1705100000,Philippines,Luzon,true
mun_1705110000,San Jose,municipality_city,1705110000,province_1705100000,Philippines,Luzon,true
mun_1705111000,Santa Cruz,municipality_city,1705111000,province_1705100000,Philippines,Luzon,true
mun_1705201000,Baco,municipality_city,1705201000,province_1705200000,Philippines,Luzon,true
mun_1705202000,Bansud,municipality_city,1705202000,province_1705200000,Philippines,Luzon,true
mun_1705203000,Bongabong,municipality_city,1705203000,province_1705200000,Philippines,Luzon,true
mun_1705204000,Bulalacao,municipality_city,1705204000,province_1705200000,Philippines,Luzon,true
mun_1705205000,City of Calapan ,municipality_city,1705205000,province_1705200000,Philippines,Luzon,true
mun_1705206000,Gloria,municipality_city,1705206000,province_1705200000,Philippines,Luzon,true
mun_1705207000,Mansalay,municipality_city,1705207000,province_1705200000,Philippines,Luzon,true
mun_1705208000,Naujan,municipality_city,1705208000,province_1705200000,Philippines,Luzon,true
mun_1705209000,Pinamalayan,municipality_city,1705209000,province_1705200000,Philippines,Luzon,true
mun_1705210000,Pola,municipality_city,1705210000,province_1705200000,Philippines,Luzon,true
mun_1705211000,Puerto Galera,municipality_city,1705211000,province_1705200000,Philippines,Luzon,true
mun_1705212000,Roxas,municipality_city,1705212000,province_1705200000,Philippines,Luzon,true
mun_1705213000,San Teodoro,municipality_city,1705213000,province_1705200000,Philippines,Luzon,true
mun_1705214000,Socorro,municipality_city,1705214000,province_1705200000,Philippines,Luzon,true
mun_1705215000,Victoria,municipality_city,1705215000,province_1705200000,Philippines,Luzon,true
mun_1705301000,Aborlan,municipality_city,1705301000,province_1705300000,Philippines,Luzon,true
mun_1705302000,Agutaya,municipality_city,1705302000,province_1705300000,Philippines,Luzon,true
mun_1705303000,Araceli,municipality_city,1705303000,province_1705300000,Philippines,Luzon,true
mun_1705304000,Balabac,municipality_city,1705304000,province_1705300000,Philippines,Luzon,true
mun_1705305000,Bataraza,municipality_city,1705305000,province_1705300000,Philippines,Luzon,true
mun_1705306000,Brooke'S Point,municipality_city,1705306000,province_1705300000,Philippines,Luzon,true
mun_1705307000,Busuanga,municipality_city,1705307000,province_1705300000,Philippines,Luzon,true
mun_1705308000,Cagayancillo,municipality_city,1705308000,province_1705300000,Philippines,Luzon,true
mun_1705309000,Coron,municipality_city,1705309000,province_1705300000,Philippines,Luzon,true
mun_1705310000,Cuyo,municipality_city,1705310000,province_1705300000,Philippines,Luzon,true
mun_1705311000,Dumaran,municipality_city,1705311000,province_1705300000,Philippines,Luzon,true
mun_1705312000,El Nido,municipality_city,1705312000,province_1705300000,Philippines,Luzon,true
mun_1705313000,Linapacan,municipality_city,1705313000,province_1705300000,Philippines,Luzon,true
mun_1705314000,Magsaysay,municipality_city,1705314000,province_1705300000,Philippines,Luzon,true
mun_1705315000,Narra,municipality_city,1705315000,province_1705300000,Philippines,Luzon,true
mun_1705317000,Quezon,municipality_city,1705317000,province_1705300000,Philippines,Luzon,true
mun_1705318000,Roxas,municipality_city,1705318000,province_1705300000,Philippines,Luzon,true
mun_1705319000,San Vicente,municipality_city,1705319000,province_1705300000,Philippines,Luzon,true
mun_1705320000,Taytay,municipality_city,1705320000,province_1705300000,Philippines,Luzon,true
mun_1705321000,Kalayaan,municipality_city,1705321000,province_1705300000,Philippines,Luzon,true
mun_1705322000,Culion,municipality_city,1705322000,province_1705300000,Philippines,Luzon,true
mun_1705323000,Rizal,municipality_city,1705323000,province_1705300000,Philippines,Luzon,true
mun_1705324000,Sofronio Espa̱ola,municipality_city,1705324000,province_1705300000,Philippines,Luzon,true
mun_1705901000,Alcantara,municipality_city,1705901000,province_1705900000,Philippines,Luzon,true
mun_1705902000,Banton,municipality_city,1705902000,province_1705900000,Philippines,Luzon,true
mun_1705903000,Cajidiocan,municipality_city,1705903000,province_1705900000,Philippines,Luzon,true
mun_1705904000,Calatrava,municipality_city,1705904000,province_1705900000,Philippines,Luzon,true
mun_1705905000,Concepcion,municipality_city,1705905000,province_1705900000,Philippines,Luzon,true
mun_1705906000,Corcuera,municipality_city,1705906000,province_1705900000,Philippines,Luzon,true
mun_1705907000,Looc,municipality_city,1705907000,province_1705900000,Philippines,Luzon,true
mun_1705908000,Magdiwang,municipality_city,1705908000,province_1705900000,Philippines,Luzon,true
mun_1705909000,Odiongan,municipality_city,1705909000,province_1705900000,Philippines,Luzon,true
mun_1705910000,Romblon ,municipality_city,1705910000,province_1705900000,Philippines,Luzon,true
mun_1705911000,San Agustin,municipality_city,1705911000,province_1705900000,Philippines,Luzon,true
mun_1705912000,San Andres,municipality_city,1705912000,province_1705900000,Philippines,Luzon,true
mun_1705913000,San Fernando,municipality_city,1705913000,province_1705900000,Philippines,Luzon,true
mun_1705914000,San Jose,municipality_city,1705914000,province_1705900000,Philippines,Luzon,true
mun_1705915000,Santa Fe,municipality_city,1705915000,province_1705900000,Philippines,Luzon,true
mun_1705916000,Ferrol,municipality_city,1705916000,province_1705900000,Philippines,Luzon,true
mun_1705917000,Santa Maria,municipality_city,1705917000,province_1705900000,Philippines,Luzon,true
mun_1731500000,City of Puerto Princesa ,municipality_city,1731500000,province_1705300000,Philippines,Luzon,true
